epoch,acc,loss,val_acc,val_loss
107,0.3965287091490209,2.9208440651823535,0.3321210414954482,3.403685857615964
108,0.3976912148248264,2.9215005768991364,0.33555698492862923,3.4117990088575887
109,0.3981406701608658,2.9170580013690555,0.33523549060454766,3.4010561528437355
110,0.3973701720502801,2.9212368127378494,0.33728500195967387,3.4016030069247183
111,0.398154186028058,2.919521870587815,0.33555698416213325,3.4038622326893817
112,0.39867798932933807,2.9170200751055826,0.3373854683945367,3.3999570008451734
113,0.39790073531578457,2.9164181479259166,0.3370639743794488,3.399432333029077
114,0.39758983275834214,2.913487435583679,0.33402989594976323,3.405339311799365
115,0.3979514239145891,2.913578920336696,0.33738546882449305,3.404260203608783
116,0.39742762138608084,2.9110059160927957,0.3348336258944764,3.401367596847186
117,0.39896185642097476,2.910263831026486,0.33473316318909563,3.410741164655169
118,0.3981372899047635,2.9087945029771443,0.33672239407693394,3.402937378584045
119,0.3989415822845599,2.911759398251714,0.3321612272181037,3.4072075900809593
120,0.39894833797079304,2.907366311243207,0.33782751870390554,3.40623270040098
121,0.3987996472639993,2.9090265815579897,0.3371845363967002,3.4064983673378157
122,0.3997729050865495,2.903612269863519,0.33501446791492634,3.405453187488816
123,0.39944848580857256,2.9065594559036683,0.33573782608377706,3.4091458089040074
124,0.39970193886313116,2.9067379845902304,0.3360593148765122,3.4060249812368064
125,0.4001074649552761,2.90126667601588,0.33642099152970806,3.4040696421268954
126,0.40010408485840127,2.8998861663114224,0.3363808068292468,3.4059663970568925
127,0.39988442590456036,2.900644207688966,0.33774714855684707,3.398290163153066
128,0.3995633860850377,2.8985362833194417,0.3355569837052298,3.4101252250973384
129,0.40015477507707564,2.9013594571611083,0.3375663081035222,3.398032899905853
130,0.4003980888387746,2.899137259212901,0.33740556302120056,3.406638058842311
131,0.4004690570685998,2.901326234102187,0.33634061599621873,3.4098572752815297
132,0.4002426392276613,2.897566920841701,0.3358583851272635,3.4111120250040723
133,0.4009861014687831,2.895335271333489,0.33802845409408566,3.4063442256687884
134,0.40024939638158674,2.8938803164084512,0.333728501602248,3.4059713510738043
135,0.4004318828877257,2.8950750745953853,0.3345121388335432,3.4082200670765443
136,0.40112465520355045,2.890270963957723,0.3337485918461117,3.4053967700062446
137,0.40084416781117316,2.889431380706873,0.3365415556278763,3.404008737222268
138,0.40103679133778153,2.8922922577429193,0.3357981028359547,3.4062179414200027
139,0.4000229804892457,2.893468099121722,0.33342710340728215,3.4065139559165702
140,0.4018174267130659,2.8862361525418314,0.3314177787113738,3.4128773558122556
141,0.4012868653123656,2.8875636258277924,0.3324626287054094,3.4111040417758276
142,0.4019559796396105,2.884955425816744,0.3359990333319381,3.414645162220458
143,0.402060740381001,2.88892085840102,0.33599903701291534,3.4089772205532145
144,0.4020337062921451,2.8854841736704966,0.33583829134374527,3.409332522374797
145,0.40224660643603466,2.8835951463468437,0.334170548102491,3.4090494012510715
146,0.4025710261216983,2.887515425231276,0.3381691033544887,3.4077703742386154
147,0.4028143408799536,2.879094814891886,0.3334271007538886,3.4118974362035175
148,0.4021418458430953,2.8849085478655305,0.33537614798501764,3.41574631025603
149,0.4037842201351592,2.8799812291439086,0.33885227473717067,3.4176737265444284
150,0.4025270951920676,2.881286677353712,0.33686304587036675,3.412390172141404
151,0.4030610348205079,2.8771532178938286,0.33479344303839614,3.4050715554088207
152,0.4029833097645784,2.8785345234519157,0.3335677563762084,3.4142823635171298
153,0.4037504263399045,2.875900059245424,0.3351149313969831,3.414648402773899
154,0.4027366148635231,2.8778749610057224,0.33664201925065695,3.4193604711147967
155,0.4019694978398222,2.8773543519123863,0.33565744973528694,3.416125468676199
156,0.4026521301186181,2.872720865549833,0.33515511949158444,3.4141681753128905
157,0.40205060243115087,2.876622256106194,0.3393947956725785,3.4144858062516414
158,0.4028447549534899,2.8764146539758415,0.3348939069300492,3.4083102644160523
159,0.4031759328165258,2.8709499914105288,0.3359588476733569,3.4157740473076568
160,0.4031928285076603,2.8742688103129983,0.3350546546501949,3.4211600408056237
161,0.4043080242095132,2.873459118285218,0.33720463274378826,3.4121658323068287
162,0.40409850123627866,2.8700331494519378,0.329790229528419,3.4186485186446767
163,0.40319958934033406,2.8695051714259323,0.3359387586936127,3.4107883361025535
164,0.4041153993129042,2.86999798705145,0.33278411882633835,3.422727528879869
165,0.403990362430102,2.866067896941114,0.3354565171595843,3.423157523934854
166,0.4049602414799536,2.868795933544277,0.3353158631924168,3.42077289149225
167,0.4039295328255091,2.86426670299767,0.33216122632705214,3.4212630511508686
168,0.4049061728441985,2.865538354551865,0.3349340931323636,3.4192335171976227
169,0.4051055540172195,2.86797676191957,0.33411026948916533,3.418736581470092
170,0.40501431184455006,2.860329236950671,0.33300514563587563,3.4288854171917036
171,0.4045378194770188,2.8640330403500656,0.3366420162116201,3.413931636474194
172,0.40417960683232146,2.8657664359932196,0.33419064507654883,3.4230190515901437
173,0.40457837108043143,2.8617243728634536,0.33505465170158066,3.4122693250606995
174,0.40527114329503955,2.8638280933616733,0.3325630968858471,3.4259597623181524
175,0.4057476357600611,2.861917020944123,0.33113647712997313,3.424801085251471
176,0.4061801951068551,2.861032689271093,0.3341705484078918,3.419434581657944
177,0.40569018490238434,2.860752090257052,0.3326836506141629,3.4253688636910318
178,0.40608895098709885,2.8550169179846208,0.33501446649690875,3.415606874028235
179,0.40547728581497544,2.8579053852904934,0.33547661253358174,3.42288097606041
180,0.4065722028875003,2.857178842316844,0.3335275712775285,3.426882626777139
181,0.4053961803936699,2.856106068767771,0.3320004814124015,3.4285522622993914
182,0.40569356628848785,2.8591149132349867,0.3375261214574785,3.4238717798164586
183,0.40548066488679213,2.8566115371037957,0.3342710173416513,3.419828295918489
184,0.40533197363624823,2.8595393163390765,0.33423083070997944,3.4202692191176545
185,0.4057611529470988,2.8528799328837193,0.33497428267731905,3.427562508106308
186,0.4059841915253693,2.854992247729851,0.3343312967993203,3.422224742747104
187,0.4066093732156946,2.8552901691835197,0.33244253747647856,3.423404536879038
188,0.4065755805812593,2.851021493280451,0.3335275677576352,3.424267142306875
189,0.40518665968497003,2.855174827252918,0.33268365280047296,3.424405378436682
190,0.40691689783575297,2.849590700597882,0.33194020350149755,3.426848654529708
191,0.4062410237635361,2.852007258724874,0.3346326961218736,3.4269137274958354
192,0.40740352642348715,2.8474386437305763,0.33497428008680213,3.4222194802059733
193,0.4070317977171205,2.850945723095749,0.3383499454060775,3.42566432668415
194,0.4081233339311779,2.846202439926152,0.3355971714830527,3.430880400102021
195,0.40713317833978147,2.845877960449323,0.3322817898156165,3.430932374336658
196,0.4060720553911383,2.846880531822497,0.3356574512239659,3.4260719904963217
197,0.4070250373362459,2.844852059204277,0.3307948852527699,3.430066800969261
198,0.4069540703771181,2.8455796081723075,0.3344719487807841,3.426657984900026
199,0.40786650117151857,2.8450461294058087,0.3305537693778565,3.4374603434853417
